;Россия;Гусь-хрустальный;GusOnline;;dc.local:4111
;Россия;Гусь-Хрустальный;Домолинк;;mysuperhub.ru
;Россия;Дальнегорск;ВиДал;;dc.v-d.ru:4111
;Россия;Дальнегорск;Интелеком;;dc.intelecom.tv
;Россия;Двуреченск;2RNet-ru;;dc.2rnet.ru
;Россия;Дедовск;Istranet;;192.168.159.159
;Россия;Дербент;TV-Спутник;;dchub://10.0.0.9
;Россия;Десногорск;Life;;192.168.100.240
;Россия;Десногорск;Десногорские Локальные Сети;;192.168.100.240,192.168.100.1
;Россия;Дмитров;Mcomm;;dc.mymcomm.net,10.20.132.25,10.20.50.71
;Россия;Долгопрудный;Mipt-telecom;;dc2.mytischi.net:411
;Россия;Долинск;Билайн;;hub.sakhalin.ru
;Россия;Дудинка;SMnet;;dc.smnet.ru
;Россия;Дудинка;Мастерра;;dchub://dc.masterra.ru
;Россия;Дудинка;Мастерра-ру;;dc.masterra.ru
;Россия;Дудинка;МТС;;p2p.allnorilsk.RU:411
;Россия;Екатеринбург;Akado;;animal.tom-sk.ru,dreamcrack.tk,dc-p2phub.ru,dchub.akado-ural.ru
;Россия;Екатеринбург;Convex;;dc.igronet.ru,p2p.convex.ru:411,p2p2.convex.ru:411,dc.1nf.ru,p2p.joker-net.ru,2du.ru,82.193.149.50
;Россия;Екатеринбург;Ekanet;Таганка;taganka.eka-net.ru,89.113.224.127
;Россия;Екатеринбург;HUB-PRUDOK;;p2p.prudok.ru:411
;Россия;Екатеринбург;Konvex;;82.193.149.50
;Россия;Екатеринбург;Olympus;;p2p.tom-sk.ru,10.1.202.37,92.248.249.177,dchub.akado-ural.ru,dc-zone.ru,perpetuum-dc.ru,dc-stopham.ru,xxx-pron.ru:69,dc-p2phub.ru
;Россия;Екатеринбург;Utel;;212.220.113.18
;Россия;Екатеринбург;Акадо;;10.1.9.125,olympus-real.no-ip.info,p2p2.akado-ural.ru,o2.olympus.ru,10.2.83.11,10.1.52.38,10.2.49.116,dchub.akado-ural.ru,dc-zone.ru,perpetuum-dc.ru
;Россия;Екатеринбург;Билайн;;p2p.reborn.ru,195.58.1.106
;Россия;Екатеринбург;Евротел;;10.7.231.23,valt-site.no-ip.org,p2p.e66.ru,10.1.45.109,10.1.45.73,10.8.15.21,10.7.5.175,10.1.107.32
;Россия;Екатеринбург;Инсис;;oblako.info
;Россия;Екатеринбург;Кабинет;;p2p.telenet.ru,87.224.205.144
;Россия;Екатеринбург;Планета;;pluck.epn.ru:4111,eburg.no-ip.org,dc-zone.ru
;Россия;Екатеринбург;Сокол-TV;;82.195.23.227,dc.sokol-internet.ru
;Россия;Екатеринбург;УрФУ;;10.33.1.110,dcpp.ustu,10.114.240.4,10.98.0.2
;Россия;Екатеринбург,ст.Седельникого;Ростелеком;;192.168.10.95
;Россия;Елизово;AMN-hub;;dc.elizovo.ru
;Россия;Елизово;Нова;NOVA_HUB;hub.elizovotv.ru
;Россия;Елизово;Ростелеком;;85.28.200.58
;Россия;Железногорск;NetCity;;dc.city26.ru
;Россия;Железногорск;Регионсеть;;dc.regionnet.ru
;Россия;Железногорск;Сигнал;;dc.signaltv.net
;Россия;Железногорск;Телемакс;;dc.sibserver.ru
;Россия;Железногорск (Курск);ЖелГорТелеКом;;217.145.19.4:411
;Россия;Железногорск Красноярского края;Городская телефонная сеть;;dc.k26.ru,172.17.76.12,games.k26.ru
;Россия;Железногорск Красноярского края;Девятка-ру;;dc.9-ka.ru,box.9-ka.lan,dc.optizone.ru,dc.sibserver.ru,dc.krasfiles.ru
;Россия;Железнодорожный;Infoline;;krossfire.asuscomm.com
;Россия;Железнодорожный;NetByNet;;chronos-hub.no-ip.org,85.159.40.241,p2p.itcn.ru,10.171.68.32,80.90.113.30,85.159.40.183,dc1.piring-net.net,dc2.piring-net.net:411,dc.piring-net.net:411,95.52.3.241,85.159.41.8:412,10.5.9.125
;Россия;Железнодорожный;Электрон;ITCE-hub и Zaryanet;dchub://krossfire.asuscomm.com
;Россия;Жигулевск;Жигулевск;;dc.querr.ru,cheb-21.ru
;Россия;Жигулевск;Жигулевские Кабельные Сети;;dchub://10.0.0.200,83.234.228.132,dc.querr.ru
;Россия;Заполярный;A-Telecom;;192.168.131.2
;Россия;Заречный;К Телеком;;10.0.0.1
;Россия;Заринск;Вертикаль;;hub.vzarinske.ru
;Россия;Зеленогорск;TTK;;pulse.myttk.ru
;Россия;Зеленогорск;ПортЛинк;;192.168.7.14:4012,192.168.22.36:4012
;Россия;Зеленогорск;ТЕРИКОМ;;dc.tericom.su
;Россия;Зеленогорский;КузбассСвязьСервис;;hub.kss2.ru
;Россия;Зеленоград;Микрон-Медиа;;dc.netall.ru
;Россия;Зеленодольск;ИНТЕРДОЛ;;10.64.0.11,10.64.0.10:4111
;Россия;Златоуст;LightNet;;dchub://10.1.10.10
;Россия;Знаменск;Intexcom;;znamensk.net
;Россия;Иваново;Comtel;;de.icomtex.ru:4111
;Россия;Иваново;Like;;buster-net.ru:4111
;Россия;Иваново;Билайн;;corbina.sonic-net.ru:4111,xdhub.no-ip.info,10.63.104.5,10.213.0.28,10.63.136.7,10.26.48.222
;Россия;Иваново;Домолинк;;traktir.ivnet,students.ivnet,etax.ivnet,dc.ivnet.ru:4111,nstar.no-ip.info,anime.ivnet,stimjay.ru,dc.yaroslavl.biz
;Россия;Ивантеевка;Ivloks;;10.200.16.1,10.139.148.77:1209,10.10.200.34,10.250.175.1,10.122.226.31,10.71.65.239,10.110.119.40,10.110.119.41,10.35.0.12,10.35.64.162,10.250.93.78,10.170.167.4,10.251.253.4:4111,dc-pozitive.net,dc.2net.su,10.170.161.189,10.10.97.57
;Россия;Ивантеевка,Московской области;ИТКМ;;10.139.148.77:1209,vano.itkm.su:4111,dc.netorn.ru,dc.imsys.ru:411,10.33.223.223:411,10.170.161.189:411,hub.interlan.ru:411,dc.spnet.ru:411,10.10.200.34:411,dc.kvidex.net:411,10.173.31.1,172.24.40.50:411,10.227.4.49:411,10.227.11.100:411,172.28.4.75:411,10.170.167.4:411,10.70.12.102:411,10.70.32.131:411,10.35.0.12:411,10.70.56.23:411,10.33.192.145:411,10.35.64.162:411,89.222.212.167:411,10.155.117.51:411,10.80.1.0:411,89.222.212.72:411,81.9.61.209:411,10.87.65.1:411,10.226.134.23:411,10.226.16.113:411,10.205.6.42:411,10.226.43.40,10.86.0.4:411,10.139.22.51:1779,10.226.9.100:411,10.225.208.208:411,10.227.16.71,172.28.2.164:411,10.84.69.202:411,10.10.96.42:411,10.205.22.28:411,10.169.1.11,10.251.253.4:4111,10.109.209.100:411,10.186.157.241:411,10.110.119.40:411,10.180.40.140:411,10.205.101.61:411,10.207.253.12:411,10.71.40.15:1209,10.14.1.66:411,10.71.11.111:411,10.205.18.99:411,172.27.0.9:411,10.70.0.91:411,10.173.92.1,10.173.115.3,10.155.52.47:411,dc.2net.su:411,dc-pozitive.net:411,10.22.80.94:411,10.70.40.78:411,85.159.40.183:411,85.159.41.8:411,10.226.16.71:411,10.10.97.57:411,172.23.112.110:411,dc.sposad.ru:411,10.206.27.26:411,10.224.167.254:411,10.173.5.99:411,10.172.131.254:411,10.172.128.115:411,ssvhub.ru:411
;Россия;Ижевск;Дом-Ру;;dchub://nightwar.ru
;Россия;Иркутск;DreamNet;;hub.dreamnet.su
;Россия;Иркутск;IRCN;;hub.ircn.ru
;Россия;Иркутск;Irknet;;dc.weacom.ru
;Россия;Иркутск;Markovolan;;192.168.0.7
;Россия;Иркутск;TTK;;pulse.myttk.ru
;Россия;Иркутск;Билайн;;10.5.7.251:4111,web38.ru:4111
;Россия;Иркутск;БТТК;;hub.baikal-online.ru
;Россия;Иркутск;Вебстрим;;93.81.252.156:65411,dc.files-sib.net
;Россия;Иркутск;Ориент-Телеком;;hub.irkutsk.ru
;Россия;Иркутск;ТТК Байкал;;hub.baikal-online.ru,dc.angarsk.su
;Россия;Иркутск;Электронный город;;192.168.9.21
;Россия;Иркутск-45;Иркутскэнергосвязь;;irkutsk-45.ru
;Россия;Искитим;Ростелеком;;172.16.200.200: 4111
;Россия;Казань;Летай;;dc.kgts.ru:4111
;Россия;Казань;Сахателеком;;10.110.70.243
;Россия;Казань;Таттелеком;Avangard-Hub;dc.avangard-hub.ru,dc.kgts.ru:4111
;Россия;Кайеркан;CityLine;;172.22.255.251
;Россия;Калининград;NemanOnline;;hub.nemanonline.ru:4111,192.168.1.7:4111
;Россия;Калининград;Билайн;;rt.zapto.org:411
;Россия;Калининград;Тис-Диалог;;hub.kanet.ru:4111,kldhub.kanet.ru:4111,kldhub.dyndns.info:4111,tis-dialog.ru
;Россия;Калуга;Дом Нэт;;10.178.144.233,10.178.157.224,10.231.232.180,10.221.0.9:4111,dc.corb.exdns.net
;Россия;Калуга;Домолинк;;10.152.195.95,ladder.bz:411,dc.dml.sungate.su:411,decker.no-ip.org:411,kosten-hub.dyndns.org:411
;Россия;Калуга;Ростелеком;;dc.p2p-magnets.ru
;Россия;Каменск-Уральский;КаменскТелеком;;dc.kamensktel.ru
;Россия;Каменск-Шахтинский;KCAHDEP-NET;;dc.kcahdep.ru,shakespeer.ru
;Россия;Камышин;Абрикос;;10.10.11.2:411,dc.fly-server.ru
;Россия;Кандалакша;D-Link;;Rota.ru
;Россия;Кандалакша;Tigernet;;10.32.252.130
;Россия;Кандалакша;Корвет-ру;;hub.korvetcity.ru
;Россия;Канск;KANCOM Networks;;www.kancom.org
;Россия;Каспийск;Ellcom;;172.16.0.2
;Россия;Каспийск;KaspNet;;192.168.241.248,10.10.32.10,193.33.240.95,kaspnet.ru,192.168.0.98
;Россия;Каспийск;КаспийскТелеком;;10.10.143.244,10.11.54.31,10.10.185.167,10.10.132.191,10.11.128.100,10.10.32.10,10.5.10.190,10.1.90.90,10.11.54.37
;Россия;Каспийск;СуммаТелеком;;nub-sumtel.noip.org:408,10.5.80.110,192.168.241.248,193.33.241.248,10.5.24.118,10.5.112.145,10.5.105.19,10.5.129.100,10.5.81.124,10.5.49.153,10.5.8.5,10.5.10.190,10.5.25.244,10.5.16.3,10.5.81.29,10.5.112.153,10.5.24.151,192.168.3.4,10.0.0.1,10.5.81.124:777
;Россия;Касумкент;Деловой мир;;10.10.80.239,10.100.0.1,10.10.88.212,10.10.82.182
;Россия;Кемерово;GigaMAX;;pulse.myttk.ru,10.110.1.10
;Россия;Кемерово;TTK;;pulse.myttk.ru,192.168.1.101
;Россия;Кемерово;Билайн;;kuzbass.dyndns.tv
;Россия;Кемерово;Глобал Телеком;;10.10.0.1,192.168.100.100
;Россия;Кемерово;Гудлайн;;sibvolk.ru,95.181.49.134,10.110.79.2
;Россия;Кемерово;Кузбассвязьуголь;;p2p.ksu42.ru
;Россия;Кемерово;МедиаДом;;80.89.139.134
;Россия;Кемерово;МТС;;p2p.local,peers.cn.ru,hub.magnet.211.ru
;Россия;Кемерово;МТС-Домашний;;94.229.228.59,p2p.local,vipernsk.citynsk.ru,94.229.229.59,mysuperhub.ru
;Россия;Кемерово;Ростелеком;;demon.sytes.net
;Россия;Кемерово;РЦТК;;dc.hutor.ru
;Россия;Кизилюрт;Skynet;;10.1.192.192,10.108.3.20,10.10.1.4,10.1.198.198,10.1.164.164,10.117.10.10,10.1.164.3,10.1.52.32,10.70.4.108,10.1.153.67
;Россия;Кизилюрт;Sumtel;;mycuk.net,dc.spammerws.net,favorite-hub.ru,dc.dcmagnets.ru,spb-hub.ru,10.5.8.5,10.5.81.29,10.5.25.244,10.5.131.81,10.5.112.153,10.5.200.11
;Россия;Кизилюрт;МАЯК НЕТВОРК;;m-m-g.su:411
;Россия;Кизляр;Counter-Strike;;192.168.14.142
;Россия;Кизляр;Evrotelekom;;10.10.1.8
;Россия;Кизляр;Евротелеком;;10.5.112.145,10.10.1.10:1090,10.9.8.1,109.70.184.176,109.70.184.148,dc.cifracom.ru,dc.filimania.com,dc.dcmagnets.ru,dc.mside.net,dc.maxnet.ua,piknik-dc.ru,allavtovo.ru,dc.tiera.ru,hubsergdc.ukroffice.com,favorite-hub.ru,10.10.1.4,mycuk.net,10.9.2.3,10.10.1.15
;Россия;Кизляр;ОПТИМАСЕТЬ;;10.1.192.192,10.11.171.60,10.11.128.128,10.10.0.100,10.11.185.185,10.10.131.84,10.1.164.3,10.90.1.3,10.5.112.145,10.5.16.3,10.5.80.110,10.5.112.153,10.5.81.13,192.168.11.11,amglan.ru
;Россия;Кинешма;Антенна;;hab.kineshma-ant.ru,hub.kineshma-ant.ru,10.10.81.77
;Россия;Киров;JDSL;;dc-hab43.myftp.biz,kirov-hub.myftp.biz,dc.adsl.kirov.ru
;Россия;Киров;Rostelekom;;kirovnet.net
;Россия;Киров;ВятКТВ;;dc.kirovnet.net
;Россия;Киров;ГТС;;Kirov_84a.ru
;Россия;Киров;Дом-ру;;dc.e-kirov.ru,dc.kirovnet.ru,91.144.148.202,vidnoe.no-ip.biz,kirov-dc.ru,hubqueers.ru
;Россия;Киров;Кировнет;;kirovnet.ru,dc.kirovnet.net
;Россия;Киров;Комстар-регион;;kirovnet.net
;Россия;Киров;МТС;;dc.kirovnet.net
;Россия;Киров;Мультинекс;;kirov.net,dc.kirovnet.ru,kitsum.dyndns-ip.com,dc.e-kirov.ru,dc.kirovnet.net,dc.kms.multinex.ru
;Россия;Киров;Эр-телеком;;kirov-dc.ru
;Россия;Кировск;Link;;link-spb.ru
;Россия;Киселевск;ИнфоЛайн;;192.168.0.1
;Россия;Киселевск;Сибирь Телеком;;dc.cifracom.ru,dc.filimania.com,dc.dcmagnets.ru,dc.mside.net,dc.maxnet.ua,piknik-dc.ru,allavtovo.ru,dc.tiera.ru,favorite-hub.ru
;Россия;Климовск;Klimovsk-Net;;dc.klimovsk.net,dc.p2p-magnets.ru,hub-rest.no-ip.biz,dc.klimovsk.lan,megashare.dc-hub.net:420,megabithub.ru,synergetic-hub.org,71.tula.net,dc-world-pozitive.net,dc.kcahdep.ru,in.piter-hub.net.ru
;Россия;Климовск;Rialcom;;dc.chehov.net
;Россия;Климовск;Климовская сеть;;dc.fly-server.ru
;Россия;Клин;Ratelcom;;dccp.ratelcom.ru:7777
;Россия;Клин;Вега-Нэт;;dchub://city.veganet.ru:4111
;Россия;Клин;Трастовая Телекоммуникационная Компания;;dcpp.ttelcom.ru
;Россия;Ковров;Itnet;;dchub.zone.itnet
;Россия;Ковров;Tritium;;dc.kovrov.net
;Россия;Ковров;Tritiumnet;;dchub://dc.tritiumnet.org,kovrov.net
;Россия;Ковров;Zone-ITNet;;192.168.250.95,itnet33.ru,dchub.zoneitnet.ru,10.40.2.4
;Россия;Ковров;КИСС;;dc.kucc.ru
;Россия;Кодинск;ИТ Телеком;;192.168.110.2,172.17.16.16
;Россия;Коломна;ИНКО;;62.182.51.210,portal.inkotel.ru
;Россия;Комсомольск-на-Амуре;Kmsnet-ru;;dc.kmsnet.ru
;Россия;Комсомольск-на-Амуре;TD-Net;;dc.kms.ru
;Россия;Комсомольск-на-Амуре;Группа компаний МТС Комстар-Регионы;;onamur.ru:412
;Россия;Комсомольск-на-Амуре;ДальТэк;;192.168.1.3,192.168.12.6,192.168.12.58
;Россия;Комсомольск-на-Амуре;Камтек;;dc.kms.multinex.ru
;Россия;Комсомольск-на-Амуре;Комстар-Регионы;;172.20.98.16,dc.kms.multinex.ru,172.20.91.12:412
;Россия;Комсомольск-на-Амуре;Лайм-Телеком;;dchub://192.168.1.253
;Россия;Комсомольск-на-Амуре;МТС;;dc.komsomolsk.mts.ru,dc.nafokse.ru,172.19.67.14,172.20.91.12:412,dc.kms.multinex.ru,172.19.23.2:411,172.20.60.8,172.18.4.151,10.0.52.12
;Россия;Комсомольск-на-Амуре;МТС Домашний интернет;;dc.komsomolsk.mts.ru,172.20.98.16,172.18.4.151,172.20.91.12
;Россия;Комсомольск-на-Амуре;Первак;;onamur.ru:412
;Россия;Комсомольск-на-Амуре;Ростелеком;;dc.dtkms.ru,dc.rtk-dv.ru,dc.rtgames.ru
;Россия;Конаково;SatService;;dchub://dcpp.satservise.su:777
;Россия;Копейск;Инсит;;10.180.14.166,dc.39net.ru,10.181.177.186,dc.kopnet
;Россия;Копейск;Корнет;;dc.kopnet.ru
;Россия;Коркино;P2p-kortv-ru;;p2p.kortv.ru
;Россия;Коркино;SavNet;;10.74.14.1
;Россия;Коркино;КиберСеть;;10.74.0.1
;Россия;Королев;City-Link;;dc.kvidex.net,dc.trytek.ru,dc.starsteam.ru:4111,10.173.126.4,dc.2net.su:411,dc.sphub.ru:411,space.trytek.ru,dcplus.mosinter.net:411,ever4ever.ru:411,hub.interlan.ru,10.28.76.230,dc.schelkovo-net.ru:411,10.139.148.77:1209,dc.cln.ru,10.10.200.34,hub.koptevo.net:4111,dc.maryno.net,dc.lanport.ru:411,10.228.254.2:4111,10.173.31.1:411,dc.telecombis.ru,10.5.9.125,rp4.su:411,10.173.125.2:411,belachka.net,pekteeva.servegame.com:411,dc-world-pozitive.net:411,10.226.9.100:411,dc.east.ru:411,pro.orientnet.ru,p2p.opcom.ru,10.14.1.66,dcul.homeip.net,dc2.mytischi.net,dc.netorn.ru,dc.tushino.com
;Россия;Коряжма;Северлинк;;78.37.99.254,kordc.severlink.ru
;Россия;Кострома;КГТС;;10.54.50.92
;Россия;Котлас;Астра-север;;mysuperhub.ru
;Россия;Котлас;Интернет29;;dc.internet29.com
;Россия;Котлас;Северлинк;;78.37.99.254
;Россия;Котово;Волга-Связь-ТВ;;192.168.254.2
;Россия;Красноармейск;Dialog-K;;dc.netorn.ru:411
;Россия;Красногорск;Rednet;;krasnogorsk.ru,dchub.krasnogorsk.ru:411
;Россия;Красногорск;Билайн;;hub.homenetwork.ru
;Россия;Красногорский Челябинской области;TeleNet;;dc.krasntv.ru
;Россия;Краснодар;Atamic;;dc.avangard-hub.ru
;Россия;Краснодар;Comstar;;p2p.krasnodarnet.ru:4111
;Россия;Краснодар;Sumtel;;10.23.32.24
;Россия;Краснодар;Yota;;dc2.net23.INFO
;Россия;Краснодар;Билайн;Краснодарская региональная сеть DC++;dc.hub93.ru,dc2.hub93,dc.net23.info,demondc.hopto.org,alexoiddc.hopto.org,dc.kubnet.su,bolom.hopto.org,dc.kub-mz.ru,getfr.no-ip.org,dc2.next23.ru:1209,kub-mz.hopto.org,dc.net23.ru,dc.tiera.ru,piknik-dc.ru,allavtovo.ru,dc.maxnet.ua,dc.mside.net,dc.dcmagnets.ru,dc.filimania.com,dc.cifracom.ru,193.41.195.21:4012,port23.no-ip.info,dc2.kubnet.su,kubnet.sytes.net,dc2.net23.info,dc3.net23.info,dc.next23.ru,freefilm.no-ip.info,anime23.ru,art-anime.com,art-anime.ru,free-film.su:1209,beedc.net,10.4.86.170,p2p.corbina.net,it-kr.tk,it-kr.ru,dc.corbina.ru,free-film.ru,getfr.dyndns.org,23etth.hopto.org,sferon.dlinkddns.com,km-hub.org,dczone.sytes.net,dc.corbina.net,dc.megaportal23.ru,net.bigdc.ru:27015,mserv160.dyndns.org,mysuperhub.ru
;Россия;Краснодар;Гидрострой;;it-kr.tk,it-kr.ru
;Россия;Краснодар;Домашние сети;;lanfree.ru
;Россия;Краснодар;КОМСТАР-регион;;77.66.177.120
;Россия;Краснодар;Кубань-Телеком;;dchub.kubtel.net
;Россия;Краснодар;КубГАУ;;dc.sys-games.ru
;Россия;Краснодар;Кубинтерсвязь;;s125.ru
;Россия;Краснодар;Кубител;;adc://dc.cubitel.ru:1511,dc.ix23.ru
;Россия;Краснодар;Линки;;hub.klezar.ru:411
;Россия;Краснодар;Новтек;;dc.noutek.com
;Россия;Краснодар;Ростелеком;;23etth.hopto.org
;Россия;Краснодар;Сумма Телеком;;sumnet.dyndns.org,sumnet.ru,10.23.17.70,10.23.17.194
;Россия;Краснодар;Электро-ком;;krasnodar-1.spark-media.ru
;Россия;Краснодар;ЮТК;;donnet.ru,km-hub.org,anarhist.no-ip.biz,vbip.blogdns.net,dc.playground.ru
;Россия;Красное-на-Волге;Костромские сети;;dc.net.red
;Россия;Краснокаменск;Сибирьтелеком;;90.189.63.143
;Россия;Краснокаменск;ТТК;;dc.ttk-chita.ru
;Россия;Краснотрурьинск;Центр информационных технологий;;10.0.0.4
;Россия;Краснотурьинск;К Телеком;;10.0.0.3
;Россия;Краснотурьинск;ПАРК-ТЕЛЕКОМ;;dc.krasnoturinsk.ru,dc.cifracom.ru,dc.filimania.com,dc.dcmagnets.ru,dc.mside.net,dc.maxnet.ua,piknik-dc.ru,allavtovo.ru,dc.tiera.ru
;Россия;Краснотурьинск;Рест;;dc.krasnoturinsk.ru
;Россия;Краснотурьинск;Ростелеком;;dc.krasnoturinsk.ru
;Россия;Краснотурьинск;Центр Информационных Технологий;;10.0.0.4
;Россия;Красноярск;4line;;dc.4line.ru
;Россия;Красноярск;DCFILES;;dc.dcfiles.ru
;Россия;Красноярск;Maxima;;dc.krasdc.ru,dc.kraslan.ru
;Россия;Красноярск;Multi-net;;89.105.158.18,dc.orionnet.ru
;Россия;Красноярск;Optizone;;dc.optizone.ru
;Россия;Красноярск;PlayGrad;;dc.SibFiles.ru
;Россия;Красноярск;Rightside;;dc.krasfiles.ru,dc.kraslan.ru
;Россия;Красноярск;Telemax-net;;dc.sibserver.ru
;Россия;Красноярск;Vodnikinet-ru;;dc.vodnikinet.ru,dc.Krasdc.ru,dc.krk.ru,dc.krasfiles.ru,dc.kraslan.ru,dc.siberianet.ru,dc.optizone.ru,dc.rastrnet.ru
;Россия;Красноярск;Аверс-Телеком;;dc.krasdc.ru,megadc.ru,dc.kraslan.ru,dc.krnet.ru,dc.avers-telecom.ru,ds.krasds.ru
;Россия;Красноярск;Билайн;;dc.ranetka.ru,dcc.krk.ru,dc.krasfail.ru,dc.krasfiles.ru
;Россия;Красноярск;ЗАО Телемакс;;dc.sibserver.ru,dc.krasdc.ru:411,dcc.krk.ru:411,dc.krasfiles.ru:411,dc.kraslan.ru:411,10.19.183.47
;Россия;Красноярск;КрасГАУ;;dc.kgau.ru
;Россия;Красноярск;КрасЛан;;dc.kraslan.ru,dc.optizone.ru,dc.dcfiles.ru
;Россия;Красноярск;Крастел;;93.88.172.250
;Россия;Красноярск;Мемфис;;dc.rastrnet.ru,dc.kraslan.ru,dc.avers-telecom.ru,dcc.krk.ru,dc.fliknet.ru,dc.kraset.ru,sib-tracker.ru,megadc.ru,dc.inetik.ru,dc.kinf.ru,89.105.130.215,dc.krasfiles.ru,dc.24ms.net,dc.krskdom.ru
;Россия;Красноярск;Мультима;;dc.krasfiles.ru,dc.krasdc.ru,dc.krk.ru,dc.kraslan.ru,dc.cifracom.ru,dc.softorion.ru,dc.rastrnet.ru,dc.fliknet.ru,megadc.ru,freekras.no-ip.org,dc.inetik.ru,dc.optizone.ru,golden-cube.no-ip.biz,dc.krcity.ru,siberianet.ru
;Россия;Красноярск;Оптизон;;dc.optizone.ru
;Россия;Красноярск;Орион-Телеком;;dc.krasdc.ru,dc.kr-ix.ru,dcc.orionnet.ru,dc.rastrnet.ru,dc.kraslan.ru,dc.inetik.ru,intermal.g-service.ru,internet.zaka4ays9.org.ua,gia.pptp.vzletka.net,dc.krasfiles.ru,p2p.multima.ru,dc.avers-telecom.ru,megadc.ru,sib-tracker.ru,achinsk.ru,internal.g-service.ru,dc.krcity.ru,dc.sibanime.ru,right-side.no-ip.biz,freekras.no-ip.org,immortalhub.mine.nu,dc.nazarovo-tel.ru,dc.24ms.net,dc.kinf.ru,dc.telemax-net.ru,89.105.130.215,dcc.krk.ru,dc.kraslan.ru:411
;Россия;Красноярск;Растр;;dc.sibanime.ru,dc.dcfiles.ru,rastrnet.ru
;Россия;Красноярск;Ростелеком;;dc.krasfiles.ru,dc.krasdc.ru
;Россия;Красноярск;Сибирьтелеком;;217.117.187.75,dc.krasfiles.ru
;Россия;Красноярск;Флик-Телеком;;dc.fliknet.ru
;Россия;Кременки;RialCom;;194.242.125.10
;Россия;Кременкуль;Vsety-ru;;p2p.vsety.ru
;Россия;Кстово;Связист;;dc.shacker.ru:4111,dc.mobhix.com,178.22.199.2
;Россия;Куйтун;ИнтернетПлюс;;dc.interplyus.ru
;Россия;Курск;NetByNet;;dc.puzzle.su,dc.svoyo,satana.svoyo,windows.dc.svoyo,torrent.dc.svoyo,allavtovo.ru
;Россия;Курск;АксИнет;;madcat.aksinet.net,dc.r46.ru
;Россия;Курск;Билайн;;dc.cifracom.ru,10.51.233.233,dc.filmania.com,dc.dcmagnets.ru,dc.mside.net,dc.maxnet.ua,piknik-dc.ru,allavtovo.ru,dc.tiera.ru,kursk.spyhub.ru,10.51.48.56,p2p.corbina.net,10.108.76.213
;Россия;Курск;КурскНет;;zlodeev-xa6.no-ip.org
;Россия;Курск;КурскОнлайн;;dc.r46.ru,dc-hub.aksinet.net,192.168.100.150
;Россия;Курск;МТС;;dc.tvkursk.ru:4111
;Россия;Курск;Ростелеком;;ozerki.org,46dc.ru
;Россия;Курск;Свое;;torrent.dc.svoyo,game.dc.svoyo,satana.svoyo,176.77.95.68,kraven.dc.svoyo,176.77.83.114,fly8r.svoyo.ru
;Россия;Курчатов;Пилот;;Dc.kurchatov.net
;Россия;Курчатов;ТВКиК;;radius.kurchatov.net
;Россия;Кушва;SA-NET;;p2p.sa-net.org
;Россия;Кызыл;Riva-Net;;dc.local
;Россия;Кызыл;Тывасвязьинформ;;p2p.tuva.ru
;Россия;Ленинск-Кузнецкий;Коннект;;dc.connectplus.ru,195.238.102.148,178.171.26.111
;Россия;Ленинск-Кузнецкий;Телеком;P2P-Telecom;p2p.lenkuz.ru
;Россия;Лесной;МедиаКом;;10.0.1.127
;Россия;Лесозаводск;City-line;;10.0.0.5
;Россия;Лесосибирск;L-N-RU;;dc.l-n.ru:4111
;Россия;Липецк;NetByNet;;dc.hexanet.ru,dc.lan48.ru,dc.j4fun.ru:4111,video-hub.no-ip.org
;Россия;Липецк;Sumtel;;linkneo.lip,koteg.lip,dc.mediapuzzle.ru
;Россия;Липецк;Билайн;;10.94.151.248,10.69.162.250,dc.lan48.ru,10.94.216.246,hub.beeline.lmp48.ru,dc2.inbeeline.ru,beetrack48.no-ip.org:411,dc.corbina.net,lip.myftp.org,dchub.48rus.net,dc.48rus.net
;Россия;Липецк;Домолинк;;tarlink.podzone.net,dc1.media.domolink.ru:4111,dc2.media.domolink.ru:4111,dc3.media.domolink.ru:4111,dc3.lipetsk.ru:411,dc.lipetsk.ru:411,dc.lechi.org
;Россия;Липецк;ЛКС;;starshub.ru:1209
;Россия;Липецк;Сумма Телеком;;dc.lan48.ru,10.48.239.12:4111,hub.verlihub-project.org:7777,dc.mediapuzzle.ru:411,172.18.1.201,dc.lks-tv.ru,10.1.37.10,KoTeG.puz:411,10.1.33.21:4111,dc.vcorbine.ru,dc2.inbeeline.ru:411,dc.cifracom.ru:411,starshub.ru:411,belaia.ru:411,dc.maddrive.ru:411,178.130.19.29:411,178.130.21.45:411,178.130.21.40:411,10.94.151.248:411,10.48.18.0:411
;Россия;Луховицы;ИНКО-телеком;;dchub://83.234.218.148
;Россия;Луховицы-3;Коломна - Связь ТВ;;192.168.0.2
;Россия;Люберцы;IP-HOME-NET;;besthub.ru,ua.ip-local.ru,dchub.ip-local.ru,ua.superhub.ru,superhub.ru,elit.ip-local.ru,dc.ip-home.net
